FEC_NAC,GENERO,EDO_CIVIL,NIV_ESTUDIOS,TIPO_CASA,DEP_ECONOMICOS,SUELDO_SOL,CP,DOM_ANIOS,DOM_MESES,TRA_ANIOS,TRA_MESES,HIJOS,CAP_PAGO,PUNTOS_BURO,OTRA_CUENTA,CLASE,CLASE2,CLASE3,CLASE4,VALORNUEVO,FRESCURANUEVO
27/04/1984,MASCULINO,SOLTERO,SECUNDARIA,PROPIA,0,8000,49840,1,2,9,0,SINODATOS,1705.15,194.04,NO,PERDIDOS,V1F1,V1,F1,V1,F1
14/02/1994,FEMENINO,CASADO,LICENCIATURA,PROPIA,0,7000,28000,1,0,1,0,NO,909.41,0,NO,POTENCIALES,V3F2,V3,F2,V3,F2
13/08/1991,MASCULINO,SOLTERO,LICENCIATURA,PADRES,0,7000,28975,12,0,8,0,NO,1091.29,240,NO,POTENCIALES,V3F2,V3,F2,V3,F3
04/04/1997,FEMENINO,SOLTERO,LICENCIATURA,PADRES,0,5000,28000,12,8,0,8,NO,1250,0,NO,PERDIDOS,V1F1,V1,F1,V3,F4
04/11/1996,FEMENINO,SOLTERO,BACHILLERATO,PADRES,0,3500,28984,11,0,0,4,NO,875,0,SI,PERDIDOS,V1F1,V1,F1,V3,F2
12/04/1996,FEMENINO,SOLTERO,LICENCIATURA,PADRES,0,6600,28000,10,0,1,0,NO,1420.96,0,NO,POTENCIALES,V3F2,V3,F2,V3,F2
18/10/1987,MASCULINO,CASADO,BACHILLERATO,PROPIA,0,15000,28989,3,0,6,0,SINODATOS,1705.15,633.62,SI,PERDIDOS,V1F1,V1,F1,V3,F2
12/12/1988,FEMENINO,SOLTERO,CARRERATECNICA,PADRES,0,9000,28000,20,0,0,9,NO,1018.54,0,NO,PERDIDOS,V1F1,V1,F1,V1,F1
19/05/1998,MASCULINO,SOLTERO,SECUNDARIA,PADRES,0,6800,28000,18,0,2,0,NO,1420.96,0,NO,PERDIDOS,V1F1,V1,F1,V2,F1
14/04/1977,FEMENINO,CASADO,LICENCIATURA,PROPIA,0,16000,28000,4,0,12,0,SINODATOS,1705.15,544.5,NO,PERDIDOS,V1F2,V1,F2,V2,F3
03/03/1975,FEMENINO,CASADO,LICENCIATURA,PAGANDOLA,0,8000,28000,0,3,4,0,SINODATOS,500,196,SI,POTENCIALES,V1F1,V1,F1,V1,F1
03/07/1961,FEMENINO,VIUDO,CARRERATECNICA,PROPIA,0,5000,28000,16,0,12,0,SINODATOS,1300,0,SI,PERDIDOS,V1F1,V1,F1,V1,F1
31/10/1988,MASCULINO,SOLTERO,BACHILLERATO,PADRES,0,4000,28979,25,0,1,0,NO,945.79,0,SI,POTENCIALES,V3F2,V3,F2,V4,F2
26/08/1996,MASCULINO,UNIONLIBRE,LICENCIATURA,RENTADA,0,4800,28000,4,0,1,0,SINODATOS,500,0,NO,POTENCIALES,V1F1,V1,F1,V2,F2
28/08/1996,MASCULINO,SOLTERO,BACHILLERATO,PADRES,0,6200,28989,0,1,0,5,NO,500,0,SI,POTENCIALES,V2F2,V2,F2,V3,F2
10/05/1998,MASCULINO,SOLTERO,BACHILLERATO,FAMILIARES,0,4800,28450,2,0,0,3,NO,500,0,NO,PERDIDOS,V1F2,V1,F2,V2,F2
06/10/1987,FEMENINO,SOLTERO,PRIMARIA,PAGANDOLA,0,6000,28000,1,0,2,0,SINODATOS,731.29,288,NO,PERDIDOS,V1F1,V1,F1,V1,F1
14/04/1992,FEMENINO,SOLTERO,LICENCIATURA,PADRES,0,7000,28979,1,5,1,6,NO,909.41,0,NO,POTENCIALES,V2F2,V2,F2,V3,F2
31/10/1985,MASCULINO,CASADO,CARRERATECNICA,PAGANDOLA,0,10000,28000,1,1,1,8,SINODATOS,1375.15,294,NO,POTENCIALES,V2F2,V2,F2,V3,F2
09/09/1963,FEMENINO,CASADO,PRIMARIA,PROPIA,0,3600,28120,32,0,18,0,SINODATOS,936,45,NO,PERDIDOS,V1F1,V1,F1,V1,F2
21/06/1976,MASCULINO,SOLTERO,SECUNDARIA,PADRES,0,5000,28500,10,0,0,8,NO,1091.29,0,SI,PERDIDOS,V1F1,V1,F1,V1,F1
14/12/1973,MASCULINO,CASADO,BACHILLERATO,PROPIA,0,7400,28000,14,0,5,0,SINODATOS,1705.15,394,NO,LEALTAD,V4F4,V4,F4,V5,F5
22/06/1992,FEMENINO,SOLTERO,LICENCIATURA,PADRES,0,9000,28000,16,0,2,0,NO,1420.96,0,NO,POTENCIALES,V3F2,V3,F2,V4,F2
21/07/1975,FEMENINO,SOLTERO,CARRERATECNICA,PADRES,0,4000,28000,9,0,20,0,NO,1018.54,0,NO,PERDIDOS,V1F1,V1,F1,V1,F1
23/10/1990,MASCULINO,SOLTERO,LICENCIATURA,PADRES,0,20000,28979,15,0,4,0,NO,1705.15,246,NO,POTENCIALES,V3F2,V3,F2,V3,F3
19/12/1980,FEMENINO,SOLTERO,SECUNDARIA,PROPIA,0,5000,28000,5,0,8,0,SINODATOS,1018.54,125.3,SI,PERDIDOS,V0F0,V0,F0,V2,F2
12/07/1980,MASCULINO,CASADO,BACHILLERATO,RENTADA,0,10000,28000,1,0,13,0,SINODATOS,805.15,490.6,NO,PERDIDOS,V1F1,V1,F1,V3,F2
24/12/1989,MASCULINO,CASADO,SECUNDARIA,PADRES,0,5600,28504,5,0,3,0,NO,1680,0,SI,POTENCIALES,V1F1,V1,F1,V2,F1
28/05/1985,FEMENINO,SOLTERO,MAESTRIA,PAGANDOLA,0,15000,28000,4,0,10,0,NO,500,199.92,NO,POTENCIALES,V2F1,V2,F1,V2,F2
23/04/1998,MASCULINO,SOLTERO,BACHILLERATO,FAMILIARES,0,3000,28040,3,0,3,0,NO,750,0,NO,POTENCIALES,V1F1,V1,F1,V1,F1
06/12/1984,FEMENINO,CASADO,MAESTRIA,RENTADA,0,18000,28000,2,0,10,0,SINODATOS,500,436.3,NO,POTENCIALES,V1F2,V1,F2,V2,F3
24/02/1996,MASCULINO,SOLTERO,LICENCIATURA,PADRES,0,3120,28984,1,0,0,9,NO,780,60.76,NO,PERDIDOS,V1F1,V1,F1,V1,F1
06/08/1997,MASCULINO,SOLTERO,BACHILLERATO,PROPIA,0,4000,28979,18,0,1,0,NO,1000,22.1,NO,CAMPEONES,V5F5,V5,F5,V5,F5
11/02/1994,FEMENINO,SOLTERO,SECUNDARIA,PADRES,1,4400,28000,1,0,1,0,NO,909.41,0,NO,POTENCIALES,V3F2,V3,F2,V4,F3
10/05/1985,MASCULINO,CASADO,LICENCIATURA,PROPIA,0,12000,28979,5,7,10,0,SINODATOS,1705.15,72.8,SI,POTENCIALES,V1F1,V1,F1,V2,F2
08/06/1993,FEMENINO,SOLTERO,BACHILLERATO,FAMILIARES,0,5200,28000,6,0,5,0,NO,1300,0,NO,LEALTAD,V4F3,V4,F3,V4,F5
22/06/1983,MASCULINO,CASADO,LICENCIATURA,PROPIA,0,7000,28000,1,0,6,0,SINODATOS,1705.15,492,NO,PERDIDOS,V1F1,V1,F1,V2,F1
15/10/1997,MASCULINO,SOLTERO,LICENCIATURA,PADRES,0,4800,28000,4,0,1,6,NO,1200,0,SI,POTENCIALES,V3F2,V3,F2,V4,F2
07/02/1982,FEMENINO,SOLTERO,CARRERATECNICA,PROPIA,0,8500,28000,34,0,5,0,NO,1018.54,0,NO,POTENCIALES,V2F2,V2,F2,V2,F2
12/03/1983,FEMENINO,CASADO,LICENCIATURA,PROPIA,0,10400,28000,5,0,7,0,SINODATOS,1705.15,1368.16,NO,POTENCIALES,V2F2,V2,F2,V3,F3
09/05/1992,FEMENINO,SOLTERO,LICENCIATURA,PADRES,0,4500,28000,6,2,0,3,NO,1125,15.6,NO,LEALTAD,V3F3,V3,F3,V3,F5
16/02/1963,FEMENINO,DIVORCIADO,LICENCIATURA,PROPIA,0,5000,28970,3,0,15,0,SINODATOS,1500,11.76,NO,CAMPEONES,V5F5,V5,F5,V5,F5
12/01/1981,MASCULINO,UNIONLIBRE,BACHILLERATO,RENTADA,0,13500,28500,1,0,5,0,SINODATOS,1227.47,0,SI,PERDIDOS,V1F1,V1,F1,V1,F2
18/11/1978,MASCULINO,CASADO,POSTGRADO,PAGANDOLA,0,20000,28000,14,0,12,0,SINODATOS,955.15,1230.86,NO,LEALTAD,V3F3,V3,F3,V4,F5
26/04/1995,FEMENINO,UNIONLIBRE,BACHILLERATO,RENTADA,0,8000,28000,2,0,3,0,SINODATOS,546.91,147.84,SI,POTENCIALES,V1F2,V1,F2,V2,F2
23/03/1986,MASCULINO,UNIONLIBRE,PRIMARIA,FAMILIARES,2,8000,28989,1,5,2,1,SINODATOS,1477.79,0,SI,ATENCION ALTA,V2F2,V2,F2,V3,F5
09/02/1976,MASCULINO,CASADO,BACHILLERATO,FAMILIARES,0,6000,28500,3,0,1,0,SINODATOS,1018.54,332.3,SI,POTENCIALES,V1F1,V1,F1,V2,F1
04/09/1981,MASCULINO,SOLTERO,PRIMARIA,PADRES,0,1500,28979,4,0,15,0,NO,500,1.96,NO,PERDIDOS,V1F1,V1,F1,V1,F1
09/01/1990,MASCULINO,SOLTERO,LICENCIATURA,PADRES,0,6000,28989,20,0,0,7,NO,1091.29,194,NO,PERDIDOS,V1F1,V1,F1,V2,F2
25/06/1989,MASCULINO,SOLTERO,LICENCIATURA,PADRES,0,8000,28000,3,0,2,0,NO,1792.84,0,SI,PERDIDOS,V1F1,V1,F1,V2,F1
18/06/1994,MASCULINO,SOLTERO,BACHILLERATO,PADRES,0,6000,28000,10,0,0,6,NO,1420.96,0,NO,POTENCIALES,V3F2,V3,F2,V4,F4
24/03/1993,MASCULINO,SOLTERO,BACHILLERATO,FAMILIARES,0,8000,28970,0,1,4,0,NO,1420.96,17.82,SI,PERDIDOS,V1F1,V1,F1,V1,F1
24/11/1988,FEMENINO,SOLTERO,LICENCIATURA,PADRES,0,8000,28989,0,4,3,0,NO,1705.15,0,NO,PERDIDOS,V1F1,V1,F1,V3,F2
06/09/1990,FEMENINO,SOLTERO,BACHILLERATO,FAMILIARES,0,7000,28989,3,4,2,4,NO,945.79,0,NO,POTENCIALES,V2F2,V2,F2,V3,F3
20/09/1987,MASCULINO,SOLTERO,SECUNDARIA,PRESTADA,0,10000,28500,29,0,3,0,NO,945.79,0,SI,ATENCION MEDIA,V1F1,V1,F1,V2,F2
30/12/1980,MASCULINO,SOLTERO,BACHILLERATO,PADRES,0,9500,28000,5,2,10,0,NO,1018.54,15.68,NO,POTENCIALES,V1F1,V1,F1,V3,F1
14/02/1980,FEMENINO,SOLTERO,LICENCIATURA,PADRES,0,18000,28000,15,0,2,6,NO,2216.7,194,NO,CAMPEONES,V3F5,V3,F5,V4,F5
07/07/1963,FEMENINO,CASADO,BACHILLERATO,FAMILIARES,0,12000,28979,2,0,18,0,NO,1591.47,-9.36,NO,LEALTAD,V5F2,V5,F2,V5,F2
02/08/1962,MASCULINO,CASADO,MAESTRIA,FAMILIARES,0,32000,28000,10,0,10,0,SINODATOS,1705.15,857.5,NO,PERDIDOS,V1F1,V1,F1,V1,F1
12/11/1950,MASCULINO,CASADO,LICENCIATURA,PROPIA,0,12000,28000,30,0,12,0,SINODATOS,1705.15,1167.24,NO,POTENCIALES,V1F2,V1,F2,V1,F2
19/08/1975,MASCULINO,CASADO,BACHILLERATO,RENTADA,0,7000,28600,17,0,3,6,SINODATOS,934.54,0,NO,PERDIDOS,V1F1,V1,F1,V1,F1
09/02/1989,FEMENINO,SOLTERO,LICENCIATURA,PADRES,0,12000,28120,27,0,2,0,NO,1018.54,0,SI,POTENCIALES,V3F2,V3,F2,V3,F2
29/07/1993,MASCULINO,SOLTERO,LICENCIATURA,PADRES,0,12000,28000,10,0,2,0,NO,568.38,17.28,NO,POTENCIALES,V2F2,V2,F2,V3,F2
07/03/1990,FEMENINO,SOLTERO,LICENCIATURA,PADRES,0,9600,49840,26,0,4,0,NO,1705.15,198.3,NO,POTENCIALES,V3F2,V3,F2,V4,F3
19/02/1995,FEMENINO,SOLTERO,BACHILLERATO,FAMILIARES,0,8000,28000,3,0,3,0,NO,909.41,14.56,NO,PERDIDOS,V1F1,V1,F1,V1,F2
08/01/1983,MASCULINO,CASADO,BACHILLERATO,PROPIA,0,7000,28500,6,0,15,0,NO,1591.47,0,SI,ATENCION ALTA,V3F2,V3,F2,V4,F2
27/04/1994,MASCULINO,CASADO,BACHILLERATO,PROPIA,0,4800,28000,4,0,1,0,SINODATOS,909.41,0,SI,ATENCION ALTA,V2F2,V2,F2,V3,F2
25/02/1966,MASCULINO,CASADO,SECUNDARIA,PROPIA,0,8000,28000,22,0,9,0,SINODATOS,1091.29,0,NO,POTENCIALES,V2F1,V2,F1,V2,F2
06/12/1961,FEMENINO,SOLTERO,LICENCIATURA,PROPIA,0,10000,28000,35,0,10,0,SINODATOS,1705.15,330.68,NO,ATENCION ALTA,V2F2,V2,F2,V3,F2
15/02/1986,MASCULINO,UNIONLIBRE,SECUNDARIA,FAMILIARES,1,4800,28000,3,0,2,0,SINODATOS,545.64,17.98,SI,POTENCIALES,V1F1,V1,F1,V1,F1
10/04/1964,FEMENINO,CASADO,LICENCIATURA,PROPIA,0,15000,28970,13,0,30,0,NO,3273.89,416,NO,PERDIDOS,V1F1,V1,F1,V1,F1
22/07/1971,FEMENINO,DIVORCIADO,LICENCIATURA,PROPIA,0,12000,28000,8,7,22,0,SINODATOS,1705.15,180.32,NO,POTENCIALES,V2F2,V2,F2,V2,F2
31/07/1974,FEMENINO,CASADO,PRIMARIA,PROPIA,0,3200,28000,2,0,3,0,SINODATOS,960,245.1,NO,POTENCIALES,V4F2,V4,F2,V5,F4
10/08/1989,FEMENINO,UNIONLIBRE,SECUNDARIA,FAMILIARES,0,3500,28000,3,0,4,0,SINODATOS,910,0,NO,POTENCIALES,V2F2,V2,F2,V3,F3
04/09/1983,FEMENINO,SOLTERO,LICENCIATURA,PADRES,0,10000,28000,4,9,3,0,NO,1091.29,0,NO,ATENCION ALTA,V3F2,V3,F2,V4,F4
09/05/1991,MASCULINO,SOLTERO,BACHILLERATO,PADRES,0,15000,28000,0,8,1,3,NO,909.41,21.78,NO,ATENCION ALTA,V2F2,V2,F2,V3,F3
08/06/1990,FEMENINO,SOLTERO,LICENCIATURA,PADRES,0,18000,28070,3,0,1,6,SINODATOS,1705.15,0,NO,LEALTAD,V3F4,V3,F4,V5,F5
22/12/1984,MASCULINO,CASADO,LICENCIATURA,RENTADA,0,12600,28000,0,4,4,0,NO,891.47,0,NO,POTENCIALES,V1F2,V1,F2,V2,F2
09/06/1990,FEMENINO,SOLTERO,SECUNDARIA,RENTADA,2,4400,28000,0,10,3,0,NO,737.79,287.5,NO,PERDIDOS,V0F0,V0,F0,V2,F2
10/10/1992,MASCULINO,SOLTERO,LICENCIATURA,PADRES,0,9500,28000,3,3,1,3,NO,1420.96,0,NO,POTENCIALES,V2F2,V2,F2,V3,F3
17/12/1967,MASCULINO,CASADO,SECUNDARIA,PAGANDOLA,0,19200,28000,10,0,1,0,SINODATOS,925.15,544.52,NO,ATENCION MEDIA,V1F1,V1,F1,V2,F1
05/04/1991,FEMENINO,CASADO,LICENCIATURA,RENTADA,0,6600,28000,0,4,2,0,NO,955.15,650,NO,POTENCIALES,V1F2,V1,F2,V2,F2
05/07/1949,MASCULINO,UNIONLIBRE,PRIMARIA,RENTADA,1,4000,28040,1,2,8,0,SINODATOS,654.54,0,SI,PERDIDOS,V1F1,V1,F1,V1,F1
22/10/1980,MASCULINO,CASADO,PRIMARIA,PROPIA,0,4800,28500,10,0,6,0,SINODATOS,1091.29,365.9,NO,POTENCIALES,V3F2,V3,F2,V3,F2
28/02/1987,FEMENINO,UNIONLIBRE,BACHILLERATO,FAMILIARES,1,4000,28000,3,0,6,6,SINODATOS,945.79,107.88,SI,PERDIDOS,V1F1,V1,F1,V1,F1
25/10/1991,MASCULINO,SOLTERO,LICENCIATURA,PADRES,0,5000,28000,8,0,0,8,NO,1500,196,NO,ATENCION ALTA,V5F2,V5,F2,V5,F2
02/12/1981,MASCULINO,CASADO,SECUNDARIA,PROPIA,0,20000,28050,16,0,20,0,SINODATOS,2864.65,198,NO,POTENCIALES,V2F2,V2,F2,V3,F2
28/07/1993,FEMENINO,SOLTERO,LICENCIATURA,PADRES,0,6000,28000,2,0,2,0,SINODATOS,1420.96,0,NO,POTENCIALES,V3F2,V3,F2,V4,F4
12/05/1990,FEMENINO,SOLTERO,LICENCIATURA,PADRES,0,11500,28000,19,0,3,0,NO,1591.47,112.86,NO,LEALTAD,V3F3,V3,F3,V3,F5
29/12/1983,FEMENINO,CASADO,SECUNDARIA,PROPIA,0,5000,28080,1,11,12,0,NO,1018.54,0,NO,POTENCIALES,V2F1,V2,F1,V3,F2
29/08/1947,FEMENINO,VIUDO,PRIMARIA,PROPIA,0,5000,28000,8,0,19,0,SINODATOS,1500,396,NO,PERDIDOS,V1F1,V1,F1,V1,F2
